Unnamed: 0,time,neg_ns,pos_ns,neutral_ns,comp_ns,neg_s,pos_s,neu_s,comp_s,coin,open,close,high,low,submissions,label,n_news,avg_news_compound
923,1584057600,983,1245,993,127.2993999999999,5277,6694,4470,712.4215000000005,ETH,110.23,135.18,140.36,125.16,168,-1,5,-0.16269707264957267
924,1584144000,346,429,238,58.56529999999999,1904,2639,1263,523.6766999999992,ETH,135.18,122.7,126.54,121.72,109,1,1,-0.35188888888888886
925,1584230400,333,494,271,89.68400000000004,1775,2770,1229,624.495299999998,ETH,122.7,123.64,127.6,119.25,95,-1,3,0.3852702589807853
926,1584316800,381,570,449,100.91029999999986,2174,3247,2512,560.4926000000012,ETH,123.64,111.34,117.55,109.98,137,1,1,0.5376333333333333
927,1584403200,262,400,266,83.44509999999998,1568,2197,1281,407.76739999999967,ETH,111.34,116.2,120.2,115.13,155,1,0,0.0
928,1584489600,255,413,231,93.44009999999984,1499,2194,1284,389.47070000000025,ETH,116.2,118.6,119.3,116.98,134,1,4,-0.08075073406478579
929,1584576000,288,440,309,93.19289999999997,1511,2415,1462,576.0635999999988,ETH,118.6,136.81,138.67,132.91,152,-1,2,0.19427
930,1584662400,290,403,296,70.32919999999984,1448,2172,1242,523.9394000000005,ETH,136.81,133.31,140.89,127.48,131,-1,5,0.21811466666666668
931,1584748800,117,175,139,35.58419999999995,634,1023,706,223.2546000000004,ETH,133.31,132.83,133.7,130.85,87,-1,0,0.0
932,1584835200,139,197,170,34.38549999999999,730,1085,769,216.6398,ETH,132.83,122.51,125.42,121.17,90,1,2,0.28755
933,1584921600,163,278,213,65.91409999999985,767,1766,1150,624.1069000000006,ETH,122.51,136.64,138.33,133.06,121,1,2,0.13295
934,1585008000,161,267,191,64.42370000000001,943,1721,1059,543.2867,ETH,136.64,139.0,142.92,138.46,132,-1,0,0.0
935,1585094400,125,256,165,71.33889999999998,902,1424,706,378.41049999999984,ETH,139.0,136.23,141.05,135.69,136,1,3,-0.04231216931216933
936,1585180800,121,226,143,66.93030000000002,567,1200,762,376.3318999999997,ETH,136.23,138.81,139.42,136.44,118,-1,2,0.0707652777777778
937,1585267200,88,165,120,48.55979999999995,500,1081,623,415.61609999999945,ETH,138.81,131.68,132.32,129.83,121,-1,3,0.09871036414565824
938,1585353600,103,156,109,27.99630000000001,454,839,549,257.88520000000017,ETH,131.68,131.24,132.55,127.99,91,-1,1,0.3162906250000001
939,1585440000,96,153,123,31.424399999999984,535,919,685,276.0688999999999,ETH,131.24,124.53,125.11,122.76,90,1,5,0.2345598571428571
940,1585526400,60,156,106,60.99999999999997,238,821,545,352.30249999999984,ETH,124.53,132.29,136.39,131.01,130,1,5,0.2512026190476191
941,1585612800,82,181,135,66.55849999999994,506,1209,995,537.4545000000012,ETH,132.29,133.1,133.93,131.17,146,1,1,0.37902857142857144
942,1585699200,81,186,107,75.29109999999996,378,1284,571,696.5657999999997,ETH,133.1,136.07,140.94,135.87,137,1,3,0.019738580246913606
943,1585785600,119,247,179,81.55799999999998,665,1345,986,419.48379999999963,ETH,136.07,141.46,143.78,138.81,129,1,3,0.2881444444444445
944,1585872000,83,138,108,29.7684,405,1062,505,437.97859999999986,ETH,141.46,141.48,142.16,138.92,110,1,5,0.002917230769230774
945,1585958400,44,108,67,41.43120000000001,277,805,406,353.09859999999986,ETH,141.48,144.53,146.53,143.02,90,-1,0,0.0
946,1586044800,55,133,89,49.47939999999999,314,780,700,326.3029999999995,ETH,144.53,142.82,143.97,141.94,103,1,2,0.39291166666666666
947,1586131200,123,298,189,104.93449999999984,794,1864,1256,644.8410000000002,ETH,142.82,171.78,172.51,154.37,136,-1,2,-0.43299791666666665
948,1586217600,113,137,115,17.546900000000022,776,913,705,122.67899999999992,ETH,171.78,164.7,171.69,163.84,129,1,4,0.11303825757575761
949,1586304000,71,174,106,75.58969999999997,372,1091,502,504.51120000000054,ETH,164.7,173.21,173.28,167.83,133,-1,2,0.23257222222222218
950,1586390400,91,170,85,52.517499999999984,481,1036,545,371.43339999999984,ETH,173.21,169.89,172.01,169.38,129,-1,5,0.18632539682539684
951,1586476800,91,226,112,80.42189999999997,612,1407,777,485.2648000000004,ETH,169.89,158.16,160.43,154.79,99,1,3,0.296036217948718
952,1586563200,28,45,35,11.9828,90,154,143,48.985599999999984,ETH,158.16,158.55,160.14,156.62,65,1,1,0.31555833333333333
953,1586649600,49,103,73,32.4301,456,799,479,230.46660000000008,ETH,158.55,158.81,160.4,157.7,69,-1,2,-0.022040719696969704
954,1586736000,45,135,110,49.21969999999999,311,766,582,297.1551000000001,ETH,158.81,156.81,158.52,155.09,117,1,2,0.24506666666666665
955,1586822400,93,194,100,61.46729999999997,686,1219,583,327.1251000000001,ETH,156.81,158.64,160.08,156.99,37,-1,6,-0.02752400793650793
956,1586908800,69,156,98,57.84170000000002,349,973,671,401.45010000000053,ETH,158.64,152.94,155.06,151.55,32,1,3,-0.08941944444444445
957,1586995200,124,253,164,75.48609999999992,682,1821,1053,682.6457999999989,ETH,152.94,172.6,175.66,163.21,67,-1,4,0.3122307158119658
958,1587081600,75,162,122,53.16329999999998,688,1193,822,286.2526000000001,ETH,172.6,170.79,172.13,168.12,129,1,4,0.10328168220668224
959,1587168000,136,323,255,108.0224999999998,924,2360,1800,825.2257000000003,ETH,170.79,187.85,188.94,176.3,113,-1,0,0.0
960,1587254400,135,201,149,35.1865,919,1504,1065,312.0026000000002,ETH,187.85,180.32,185.31,178.32,108,-1,1,0.15784
961,1587340800,121,231,142,67.9915,844,1437,840,403.1866000000005,ETH,180.32,170.65,176.88,169.08,139,1,1,0.33746923076923085
962,1587427200,143,319,188,106.89180000000002,887,2284,1086,903.1329000000003,ETH,170.65,171.03,173.37,170.14,163,1,2,0.4717301587301587
963,1587513600,105,255,152,94.3078,620,1864,1020,781.3989999999999,ETH,171.03,183.02,183.59,177.67,113,1,3,0.1493441798941799
964,1587600000,144,378,285,144.24299999999974,1050,2882,2190,1200.3445000000004,ETH,183.02,185.73,194.8,184.68,134,1,6,0.190778538961039
965,1587686400,130,276,171,104.38760000000002,907,2297,1094,1035.2244000000003,ETH,185.73,187.66,188.49,186.01,142,1,6,0.2557399404761905
966,1587772800,114,282,218,108.81759999999998,765,2403,1694,993.8488000000003,ETH,187.66,194.41,195.62,188.14,89,1,2,0.19766188811188812
967,1587859200,123,268,200,90.71049999999997,776,1984,1530,747.6598999999997,ETH,194.41,197.62,199.85,196.46,87,-1,1,0.17201538461538463
968,1587945600,127,275,220,96.52669999999986,904,2107,1319,753.2643999999997,ETH,197.62,196.71,199.9,194.06,124,1,1,0.08848125000000001
969,1588032000,110,323,216,130.0515999999999,807,2101,1500,775.5738999999991,ETH,196.71,196.88,197.73,194.78,139,1,2,0.2912883333333333
970,1588118400,254,590,518,190.9756,2061,4337,3826,1463.557800000002,ETH,196.88,215.58,228.15,212.95,133,-1,1,0.20432608695652169
